school,size,sector,pracad,disclim,himinty,meanses,pupil,minority,sex,ses,mathach
s1461,1672,Public,0.78,2.096,0,0.683,p330,No,Female,-1.108,3.796
s1461,1672,Public,0.78,2.096,0,0.683,p331,No,Female,0.822,14.581
s1461,1672,Public,0.78,2.096,0,0.683,p332,No,Female,0.482,18.719
s1461,1672,Public,0.78,2.096,0,0.683,p333,No,Female,0.902,12.595
s1461,1672,Public,0.78,2.096,0,0.683,p334,No,Female,1.022,17.326
s1461,1672,Public,0.78,2.096,0,0.683,p335,No,Female,0.602,15.918
s1461,1672,Public,0.78,2.096,0,0.683,p336,No,Male,1.272,23.088
s1461,1672,Public,0.78,2.096,0,0.683,p337,No,Male,1.352,18.259
s1461,1672,Public,0.78,2.096,0,0.683,p338,No,Male,1.422,23.517
s1461,1672,Public,0.78,2.096,0,0.683,p339,No,Male,-0.108,14.157
s1461,1672,Public,0.78,2.096,0,0.683,p340,No,Male,-0.358,17.999
s1461,1672,Public,0.78,2.096,0,0.683,p341,No,Female,1.202,18.858
s1461,1672,Public,0.78,2.096,0,0.683,p342,No,Male,-0.778,22.183
s1461,1672,Public,0.78,2.096,0,0.683,p343,No,Female,1.102,24.993
s1461,1672,Public,0.78,2.096,0,0.683,p344,No,Female,1.012,20.928
s1461,1672,Public,0.78,2.096,0,0.683,p345,No,Male,1.262,22.461
s1461,1672,Public,0.78,2.096,0,0.683,p346,No,Male,1.392,18.322
s1461,1672,Public,0.78,2.096,0,0.683,p347,No,Female,-0.258,2.895
s1461,1672,Public,0.78,2.096,0,0.683,p348,No,Male,0.932,21.007
s1461,1672,Public,0.78,2.096,0,0.683,p349,No,Male,1.062,18.471
s1461,1672,Public,0.78,2.096,0,0.683,p350,No,Male,1.212,24.48
s1461,1672,Public,0.78,2.096,0,0.683,p351,No,Female,0.982,18.471
s1461,1672,Public,0.78,2.096,0,0.683,p352,No,Female,0.462,18.831
s1461,1672,Public,0.78,2.096,0,0.683,p353,No,Female,0.532,18.114
s1461,1672,Public,0.78,2.096,0,0.683,p354,No,Male,1.062,22.685
s1461,1672,Public,0.78,2.096,0,0.683,p355,No,Male,0.172,-0.338
s1461,1672,Public,0.78,2.096,0,0.683,p356,No,Female,0.492,21.09
s1461,1672,Public,0.78,2.096,0,0.683,p357,Yes,Male,-0.668,-2.832
s1461,1672,Public,0.78,2.096,0,0.683,p358,No,Female,1.262,17.483
s1462,530,Catholic,0.46,-0.287,1,-0.663,p359,Yes,Male,0.162,1.967
s1462,530,Catholic,0.46,-0.287,1,-0.663,p360,Yes,Male,-0.758,7.718
s1462,530,Catholic,0.46,-0.287,1,-0.663,p361,Yes,Male,-0.708,19.043
s1462,530,Catholic,0.46,-0.287,1,-0.663,p362,Yes,Male,-0.818,20.133
s1462,530,Catholic,0.46,-0.287,1,-0.663,p363,Yes,Male,-1.918,22.289
s1462,530,Catholic,0.46,-0.287,1,-0.663,p364,Yes,Male,-0.948,14.277
s1462,530,Catholic,0.46,-0.287,1,-0.663,p365,Yes,Male,-0.798,10.189
s1462,530,Catholic,0.46,-0.287,1,-0.663,p366,Yes,Male,-1.458,9.607
s1462,530,Catholic,0.46,-0.287,1,-0.663,p367,Yes,Male,-0.158,6.125
s1462,530,Catholic,0.46,-0.287,1,-0.663,p368,Yes,Male,-0.378,23.818
s1462,530,Catholic,0.46,-0.287,1,-0.663,p369,Yes,Male,-1.068,6.34
s1462,530,Catholic,0.46,-0.287,1,-0.663,p370,Yes,Male,-0.808,9.437
s1462,530,Catholic,0.46,-0.287,1,-0.663,p371,Yes,Male,-1.648,8.168
s1462,530,Catholic,0.46,-0.287,1,-0.663,p372,Yes,Male,-0.288,4.31
s1462,530,Catholic,0.46,-0.287,1,-0.663,p373,Yes,Male,-0.328,6.986
s1462,530,Catholic,0.46,-0.287,1,-0.663,p374,Yes,Male,-0.498,21.452
s1462,530,Catholic,0.46,-0.287,1,-0.663,p375,Yes,Male,-0.158,9.167
s1462,530,Catholic,0.46,-0.287,1,-0.663,p376,Yes,Male,-0.728,9.625
s1462,530,Catholic,0.46,-0.287,1,-0.663,p377,Yes,Male,-0.948,0.722
s1462,530,Catholic,0.46,-0.287,1,-0.663,p378,Yes,Male,-0.728,3.115
s1462,530,Catholic,0.46,-0.287,1,-0.663,p379,Yes,Male,-1.508,23.066
s1462,530,Catholic,0.46,-0.287,1,-0.663,p380,Yes,Male,-0.088,4.518
s1462,530,Catholic,0.46,-0.287,1,-0.663,p381,Yes,Male,-0.638,5.337
s1462,530,Catholic,0.46,-0.287,1,-0.663,p382,Yes,Male,-0.358,4.103
s1462,530,Catholic,0.46,-0.287,1,-0.663,p383,Yes,Male,-0.658,15.794
s1462,530,Catholic,0.46,-0.287,1,-0.663,p384,Yes,Male,-0.958,1.975
s1462,530,Catholic,0.46,-0.287,1,-0.663,p385,Yes,Male,-1.208,2.693
s1462,530,Catholic,0.46,-0.287,1,-0.663,p386,Yes,Male,-0.378,13.809
s1462,530,Catholic,0.46,-0.287,1,-0.663,p387,Yes,Male,-0.918,7.964
s1462,530,Catholic,0.46,-0.287,1,-0.663,p388,Yes,Male,0.222,2.142
s1462,530,Catholic,0.46,-0.287,1,-0.663,p389,Yes,Male,0.312,6.035
s1462,530,Catholic,0.46,-0.287,1,-0.663,p390,Yes,Male,-0.488,17.996
s1462,530,Catholic,0.46,-0.287,1,-0.663,p391,No,Male,0.302,20.792
s1462,530,Catholic,0.46,-0.287,1,-0.663,p392,Yes,Male,-0.868,9.909
s1462,530,Catholic,0.46,-0.287,1,-0.663,p393,Yes,Male,-0.708,5.189
s1462,530,Catholic,0.46,-0.287,1,-0.663,p394,Yes,Male,-1.178,7.772
s1462,530,Catholic,0.46,-0.287,1,-0.663,p395,Yes,Male,-0.498,12.074
s1462,530,Catholic,0.46,-0.287,1,-0.663,p396,Yes,Male,0.032,15.103
s1462,530,Catholic,0.46,-0.287,1,-0.663,p397,Yes,Male,-1.318,11.252
s1462,530,Catholic,0.46,-0.287,1,-0.663,p398,Yes,Male,-1.948,1.283
s1462,530,Catholic,0.46,-0.287,1,-0.663,p399,Yes,Male,-0.738,16.975
s1462,530,Catholic,0.46,-0.287,1,-0.663,p400,Yes,Male,-0.558,8.762
s1462,530,Catholic,0.46,-0.287,1,-0.663,p401,Yes,Male,-0.518,6.789
s1462,530,Catholic,0.46,-0.287,1,-0.663,p402,Yes,Male,-1.098,12.283
s1462,530,Catholic,0.46,-0.287,1,-0.663,p403,Yes,Male,-0.778,11.479
s1462,530,Catholic,0.46,-0.287,1,-0.663,p404,Yes,Male,-1.068,9.071
s1462,530,Catholic,0.46,-0.287,1,-0.663,p405,Yes,Male,-0.388,9.474
s1462,530,Catholic,0.46,-0.287,1,-0.663,p406,Yes,Male,0.222,12.089
s1462,530,Catholic,0.46,-0.287,1,-0.663,p407,Yes,Male,0.112,16.534
s1462,530,Catholic,0.46,-0.287,1,-0.663,p408,Yes,Male,-0.528,6.331
s1462,530,Catholic,0.46,-0.287,1,-0.663,p409,Yes,Male,-0.398,10.386
s1462,530,Catholic,0.46,-0.287,1,-0.663,p410,Yes,Male,-0.358,8.163
s1462,530,Catholic,0.46,-0.287,1,-0.663,p411,Yes,Male,-0.598,18.801
s1462,530,Catholic,0.46,-0.287,1,-0.663,p412,Yes,Male,-1.708,22.581
s1462,530,Catholic,0.46,-0.287,1,-0.663,p413,Yes,Male,-0.268,16.095
s1462,530,Catholic,0.46,-0.287,1,-0.663,p414,Yes,Male,-2.058,5.321
s1462,530,Catholic,0.46,-0.287,1,-0.663,p415,Yes,Male,0.402,3.819
s1477,531,Catholic,0.81,-0.729,0,0.166,p416,No,Female,-0.178,14.15
s1477,531,Catholic,0.81,-0.729,0,0.166,p417,No,Male,-0.108,3.976
s1477,531,Catholic,0.81,-0.729,0,0.166,p418,No,Male,0.262,3.846
s1477,531,Catholic,0.81,-0.729,0,0.166,p419,Yes,Male,-0.358,5.238
s1477,531,Catholic,0.81,-0.729,0,0.166,p420,No,Female,0.982,9.349
s1477,531,Catholic,0.81,-0.729,0,0.166,p421,No,Female,0.462,23.765
s1477,531,Catholic,0.81,-0.729,0,0.166,p422,No,Male,-0.208,22.84
s1477,531,Catholic,0.81,-0.729,0,0.166,p423,No,Male,0.812,1.606
s1477,531,Catholic,0.81,-0.729,0,0.166,p424,No,Female,-0.388,19.269
s1477,531,Catholic,0.81,-0.729,0,0.166,p425,No,Male,0.282,17.191
s1477,531,Catholic,0.81,-0.729,0,0.166,p426,No,Male,0.012,16.288
s1477,531,Catholic,0.81,-0.729,0,0.166,p427,No,Male,0.392,7.106
s1477,531,Catholic,0.81,-0.729,0,0.166,p428,No,Male,-1.068,20.714
s1477,531,Catholic,0.81,-0.729,0,0.166,p429,No,Male,0.662,18.171
s1477,531,Catholic,0.81,-0.729,0,0.166,p430,No,Female,0.002,21.951
s1477,531,Catholic,0.81,-0.729,0,0.166,p431,No,Male,-0.388,-2.832
s1477,531,Catholic,0.81,-0.729,0,0.166,p432,No,Male,1.222,20.246
s1477,531,Catholic,0.81,-0.729,0,0.166,p433,Yes,Female,-0.368,21.75
s1477,531,Catholic,0.81,-0.729,0,0.166,p434,No,Female,-0.588,16.337
s1477,531,Catholic,0.81,-0.729,0,0.166,p435,No,Female,0.642,16.061
s1477,531,Catholic,0.81,-0.729,0,0.166,p436,No,Female,0.892,11.724
s1477,531,Catholic,0.81,-0.729,0,0.166,p437,No,Female,1.152,19.401
s1477,531,Catholic,0.81,-0.729,0,0.166,p438,No,Female,-0.518,2.186
s1477,531,Catholic,0.81,-0.729,0,0.166,p439,No,Female,0.002,23.204
s1477,531,Catholic,0.81,-0.729,0,0.166,p440,No,Male,0.202,12.755
s1477,531,Catholic,0.81,-0.729,0,0.166,p441,No,Male,1.512,14.076
s1477,531,Catholic,0.81,-0.729,0,0.166,p442,No,Male,-0.238,22.493
s1477,531,Catholic,0.81,-0.729,0,0.166,p443,No,Male,0.022,22.714
s1477,531,Catholic,0.81,-0.729,0,0.166,p444,No,Male,0.562,11.031
s1477,531,Catholic,0.81,-0.729,0,0.166,p445,No,Female,-0.658,18.777
s1477,531,Catholic,0.81,-0.729,0,0.166,p446,No,Male,0.352,24.107
s1477,531,Catholic,0.81,-0.729,0,0.166,p447,No,Female,0.702,23.004
s1477,531,Catholic,0.81,-0.729,0,0.166,p448,Yes,Male,-0.588,8.136
s1477,531,Catholic,0.81,-0.729,0,0.166,p449,No,Female,0.152,10.714
s1477,531,Catholic,0.81,-0.729,0,0.166,p450,No,Female,-0.218,12.59
s1477,531,Catholic,0.81,-0.729,0,0.166,p451,No,Male,0.932,14.732
s1477,531,Catholic,0.81,-0.729,0,0.166,p452,No,Female,1.312,22.396
s1477,531,Catholic,0.81,-0.729,0,0.166,p453,No,Male,0.352,16.304
s1477,531,Catholic,0.81,-0.729,0,0.166,p454,No,Male,-0.748,16.19
s1477,531,Catholic,0.81,-0.729,0,0.166,p455,No,Female,0.652,7.275
s1477,531,Catholic,0.81,-0.729,0,0.166,p456,No,Female,0.652,14.809
s1477,531,Catholic,0.81,-0.729,0,0.166,p457,No,Male,0.042,-0.203
s1477,531,Catholic,0.81,-0.729,0,0.166,p458,No,Male,-0.808,17.967
s1477,531,Catholic,0.81,-0.729,0,0.166,p459,No,Male,1.342,24.247
s1477,531,Catholic,0.81,-0.729,0,0.166,p460,No,Female,1.512,6.946
s1477,531,Catholic,0.81,-0.729,0,0.166,p461,No,Male,0.492,17.791
s1477,531,Catholic,0.81,-0.729,0,0.166,p462,No,Female,0.152,8.856
s1477,531,Catholic,0.81,-0.729,0,0.166,p463,No,Male,-0.818,10.349
s1477,531,Catholic,0.81,-0.729,0,0.166,p464,No,Female,-0.918,9.44
s1477,531,Catholic,0.81,-0.729,0,0.166,p465,No,Female,1.072,4.999
s1477,531,Catholic,0.81,-0.729,0,0.166,p466,No,Female,0.252,7.873
s1477,531,Catholic,0.81,-0.729,0,0.166,p467,No,Male,-0.548,17.007
s1477,531,Catholic,0.81,-0.729,0,0.166,p468,No,Male,0.072,16.262
s1477,531,Catholic,0.81,-0.729,0,0.166,p469,No,Female,-1.408,0.466
s1477,531,Catholic,0.81,-0.729,0,0.166,p470,No,Male,0.052,18.887
s1477,531,Catholic,0.81,-0.729,0,0.166,p471,No,Male,-0.118,24.812
s1477,531,Catholic,0.81,-0.729,0,0.166,p472,No,Male,1.212,15.245
s1477,531,Catholic,0.81,-0.729,0,0.166,p473,No,Female,-0.268,14.958
s1477,531,Catholic,0.81,-0.729,0,0.166,p474,No,Male,-0.248,12.508
s1477,531,Catholic,0.81,-0.729,0,0.166,p475,No,Male,0.632,21.853
s1477,531,Catholic,0.81,-0.729,0,0.166,p476,No,Female,-0.158,20.844
s1477,531,Catholic,0.81,-0.729,0,0.166,p477,No,Female,-0.208,5.418
s1499,1921,Public,0.09,0.682,1,-0.46,p478,No,Female,-0.678,5.608
s1499,1921,Public,0.09,0.682,1,-0.46,p479,No,Female,-0.158,18.352
s1499,1921,Public,0.09,0.682,1,-0.46,p480,No,Female,-0.468,5.949
s1499,1921,Public,0.09,0.682,1,-0.46,p481,Yes,Female,-0.148,-1.462
s1499,1921,Public,0.09,0.682,1,-0.46,p482,Yes,Female,-0.928,4.087
s1499,1921,Public,0.09,0.682,1,-0.46,p483,No,Female,-0.218,10.258
s1499,1921,Public,0.09,0.682,1,-0.46,p484,No,Male,0.662,21.791
s1499,1921,Public,0.09,0.682,1,-0.46,p485,No,Male,-0.228,1.365
s1499,1921,Public,0.09,0.682,1,-0.46,p486,No,Female,-0.368,1.73
s1499,1921,Public,0.09,0.682,1,-0.46,p487,Yes,Female,0.342,5.093
s1499,1921,Public,0.09,0.682,1,-0.46,p488,No,Male,0.692,17.572
s1499,1921,Public,0.09,0.682,1,-0.46,p489,Yes,Male,-0.898,11.211
s1499,1921,Public,0.09,0.682,1,-0.46,p490,Yes,Female,-0.578,6.018
s1499,1921,Public,0.09,0.682,1,-0.46,p491,No,Female,-1.178,6.394
s1499,1921,Public,0.09,0.682,1,-0.46,p492,Yes,Male,-1.608,14.681
s1499,1921,Public,0.09,0.682,1,-0.46,p493,Yes,Male,-1.048,11.868
s1499,1921,Public,0.09,0.682,1,-0.46,p494,Yes,Female,0.382,2.404
s1499,1921,Public,0.09,0.682,1,-0.46,p495,No,Female,-0.958,2.042
s1499,1921,Public,0.09,0.682,1,-0.46,p496,Yes,Female,0.432,11.685
s1499,1921,Public,0.09,0.682,1,-0.46,p497,Yes,Male,-1.808,-0.818
s1499,1921,Public,0.09,0.682,1,-0.46,p498,Yes,Female,-1.068,6.718
s1499,1921,Public,0.09,0.682,1,-0.46,p499,No,Female,-0.008,13.72
s1499,1921,Public,0.09,0.682,1,-0.46,p500,No,Male,0.222,21.907
s1499,1921,Public,0.09,0.682,1,-0.46,p501,No,Female,-0.498,-2.195
s1499,1921,Public,0.09,0.682,1,-0.46,p502,No,Female,-0.258,8.519
s1499,1921,Public,0.09,0.682,1,-0.46,p503,Yes,Female,-1.788,1.679
s1499,1921,Public,0.09,0.682,1,-0.46,p504,No,Female,-0.648,-1.744
s1499,1921,Public,0.09,0.682,1,-0.46,p505,No,Female,-0.178,6.795
s1499,1921,Public,0.09,0.682,1,-0.46,p506,Yes,Female,-1.078,4.179
s1499,1921,Public,0.09,0.682,1,-0.46,p507,No,Male,-0.398,7.709
s1499,1921,Public,0.09,0.682,1,-0.46,p508,No,Female,0.832,5.35
s1499,1921,Public,0.09,0.682,1,-0.46,p509,Yes,Female,-0.678,0.259
s1499,1921,Public,0.09,0.682,1,-0.46,p510,Yes,Male,-0.348,7.983
s1499,1921,Public,0.09,0.682,1,-0.46,p511,No,Male,0.192,9.901
s1499,1921,Public,0.09,0.682,1,-0.46,p512,Yes,Female,-1.468,2.497
s1499,1921,Public,0.09,0.682,1,-0.46,p513,No,Female,0.362,23.542
s1499,1921,Public,0.09,0.682,1,-0.46,p514,Yes,Female,-0.328,13.571
s1499,1921,Public,0.09,0.682,1,-0.46,p515,No,Female,-0.148,21.421
s1499,1921,Public,0.09,0.682,1,-0.46,p516,No,Female,-0.938,3.676
s1499,1921,Public,0.09,0.682,1,-0.46,p517,Yes,Male,-0.018,4.856
s1499,1921,Public,0.09,0.682,1,-0.46,p518,No,Female,0.842,14.056
s1499,1921,Public,0.09,0.682,1,-0.46,p519,Yes,Male,-1.598,1.67
s1499,1921,Public,0.09,0.682,1,-0.46,p520,No,Male,-0.218,8.401
s1499,1921,Public,0.09,0.682,1,-0.46,p521,Yes,Male,-1.068,10.964
s1499,1921,Public,0.09,0.682,1,-0.46,p522,No,Male,-0.628,11.955
s1499,1921,Public,0.09,0.682,1,-0.46,p523,Yes,Female,-1.068,1.647
s1499,1921,Public,0.09,0.682,1,-0.46,p524,No,Female,-1.118,4.267
s1499,1921,Public,0.09,0.682,1,-0.46,p525,No,Male,-0.228,5.376
s1499,1921,Public,0.09,0.682,1,-0.46,p526,No,Male,0.282,6.672
s1499,1921,Public,0.09,0.682,1,-0.46,p527,Yes,Female,-1.818,8.532
s1499,1921,Public,0.09,0.682,1,-0.46,p528,No,Female,0.542,5.681
s1499,1921,Public,0.09,0.682,1,-0.46,p529,Yes,Male,-1.718,2.727
s1499,1921,Public,0.09,0.682,1,-0.46,p530,No,Male,0.102,7.88
s1637,100,Public,0.1,1.215,1,-0.699,p531,No,Male,-0.158,4.213
s1637,100,Public,0.1,1.215,1,-0.699,p532,Yes,Male,-0.658,10.524
s1637,100,Public,0.1,1.215,1,-0.699,p533,No,Male,0.622,5.571
s1637,100,Public,0.1,1.215,1,-0.699,p534,Yes,Female,-1.748,4.062
s1637,100,Public,0.1,1.215,1,-0.699,p535,No,Male,0.232,9.826
s1637,100,Public,0.1,1.215,1,-0.699,p536,Yes,Female,-0.368,-0.538
s1637,100,Public,0.1,1.215,1,-0.699,p537,Yes,Female,-0.388,7.032
s1637,100,Public,0.1,1.215,1,-0.699,p538,Yes,Male,-1.238,-1.437
s1637,100,Public,0.1,1.215,1,-0.699,p539,No,Male,-0.968,3.77
s1637,100,Public,0.1,1.215,1,-0.699,p540,Yes,Female,-0.498,6.689
s1637,100,Public,0.1,1.215,1,-0.699,p541,Yes,Female,-0.028,-2.832
s1637,100,Public,0.1,1.215,1,-0.699,p542,Yes,Male,-1.688,1.74
s1637,100,Public,0.1,1.215,1,-0.699,p543,Yes,Female,-0.648,4.814
s1637,100,Public,0.1,1.215,1,-0.699,p544,Yes,Female,-0.688,7.723
s1637,100,Public,0.1,1.215,1,-0.699,p545,Yes,Female,-1.408,3.595
s1637,100,Public,0.1,1.215,1,-0.699,p546,No,Male,0.742,24.993
s1637,100,Public,0.1,1.215,1,-0.699,p547,Yes,Male,-1.948,17.621
s1637,100,Public,0.1,1.215,1,-0.699,p548,No,Female,-0.688,18.052
s1637,100,Public,0.1,1.215,1,-0.699,p549,Yes,Female,-1.518,7.138
s1637,100,Public,0.1,1.215,1,-0.699,p550,Yes,Female,-0.758,2.202
s1637,100,Public,0.1,1.215,1,-0.699,p551,No,Female,-1.278,6.065
s1637,100,Public,0.1,1.215,1,-0.699,p552,Yes,Female,-1.548,11.613
s1637,100,Public,0.1,1.215,1,-0.699,p553,Yes,Female,-0.708,-1.211
s1637,100,Public,0.1,1.215,1,-0.699,p554,Yes,Female,0.242,14.536
s1637,100,Public,0.1,1.215,1,-0.699,p555,Yes,Male,-1.748,-2.374
s1637,100,Public,0.1,1.215,1,-0.699,p556,No,Female,0.362,20.394
s1637,100,Public,0.1,1.215,1,-0.699,p557,Yes,Male,-0.568,5.87
s1906,400,Catholic,0.87,-0.939,0,0.518,p558,Yes,Female,0.132,14.449
s1906,400,Catholic,0.87,-0.939,0,0.518,p559,No,Female,0.382,20.455
s1906,400,Catholic,0.87,-0.939,0,0.518,p560,No,Female,1.082,22.826
s1906,400,Catholic,0.87,-0.939,0,0.518,p561,No,Female,-0.538,16.801
s1906,400,Catholic,0.87,-0.939,0,0.518,p562,Yes,Female,0.992,9.995
s1906,400,Catholic,0.87,-0.939,0,0.518,p563,No,Female,-0.588,23.482
s1906,400,Catholic,0.87,-0.939,0,0.518,p564,No,Male,0.822,17.985
s1906,400,Catholic,0.87,-0.939,0,0.518,p565,No,Male,0.702,14.63
s1906,400,Catholic,0.87,-0.939,0,0.518,p566,No,Male,1.012,16.667
s1906,400,Catholic,0.87,-0.939,0,0.518,p567,No,Male,0.602,14.171
s1906,400,Catholic,0.87,-0.939,0,0.518,p568,No,Female,-0.298,20.115
s1906,400,Catholic,0.87,-0.939,0,0.518,p569,No,Female,-0.518,4.805
s1906,400,Catholic,0.87,-0.939,0,0.518,p570,No,Male,0.592,22.107
s1906,400,Catholic,0.87,-0.939,0,0.518,p571,No,Female,0.382,21.122
s1906,400,Catholic,0.87,-0.939,0,0.518,p572,No,Female,0.152,10.484
s1906,400,Catholic,0.87,-0.939,0,0.518,p573,No,Female,-0.088,21.028
s1906,400,Catholic,0.87,-0.939,0,0.518,p574,No,Male,0.202,24.457
s1906,400,Catholic,0.87,-0.939,0,0.518,p575,No,Male,-0.278,0.901
s1906,400,Catholic,0.87,-0.939,0,0.518,p576,Yes,Male,-0.508,13.83
s1906,400,Catholic,0.87,-0.939,0,0.518,p577,No,Male,1.512,23.345
s1906,400,Catholic,0.87,-0.939,0,0.518,p578,No,Male,1.122,22.222
s1906,400,Catholic,0.87,-0.939,0,0.518,p579,No,Male,1.512,7.865
s1906,400,Catholic,0.87,-0.939,0,0.518,p580,No,Female,-0.068,14.798
s1906,400,Catholic,0.87,-0.939,0,0.518,p581,No,Female,0.462,11.586
s1906,400,Catholic,0.87,-0.939,0,0.518,p582,No,Female,0.362,7.297
s1906,400,Catholic,0.87,-0.939,0,0.518,p583,No,Male,1.082,21.556
s1906,400,Catholic,0.87,-0.939,0,0.518,p584,No,Female,1.512,18.386
s1906,400,Catholic,0.87,-0.939,0,0.518,p585,No,Male,0.802,23.062
s1906,400,Catholic,0.87,-0.939,0,0.518,p586,No,Male,0.272,12.15
s1906,400,Catholic,0.87,-0.939,0,0.518,p587,No,Male,1.152,24.247
s1906,400,Catholic,0.87,-0.939,0,0.518,p588,No,Female,1.122,18.531
s1906,400,Catholic,0.87,-0.939,0,0.518,p589,No,Male,-0.138,4.94
s1906,400,Catholic,0.87,-0.939,0,0.518,p590,No,Female,0.292,7.663
s1906,400,Catholic,0.87,-0.939,0,0.518,p591,No,Male,0.272,16.426
s1906,400,Catholic,0.87,-0.939,0,0.518,p592,No,Female,-0.138,24.479
s1906,400,Catholic,0.87,-0.939,0,0.518,p593,No,Male,1.292,22.59
s1906,400,Catholic,0.87,-0.939,0,0.518,p594,No,Male,1.422,18.189
s1906,400,Catholic,0.87,-0.939,0,0.518,p595,No,Male,0.952,15.602
s1906,400,Catholic,0.87,-0.939,0,0.518,p596,Yes,Male,0.002,11.04
s1906,400,Catholic,0.87,-0.939,0,0.518,p597,No,Female,0.532,12.916
s1906,400,Catholic,0.87,-0.939,0,0.518,p598,No,Female,1.512,6.992
s1906,400,Catholic,0.87,-0.939,0,0.518,p599,No,Female,1.012,24.479
s1906,400,Catholic,0.87,-0.939,0,0.518,p600,No,Male,-0.378,8.609
s1906,400,Catholic,0.87,-0.939,0,0.518,p601,No,Female,0.632,12.152
s1906,400,Catholic,0.87,-0.939,0,0.518,p602,No,Female,0.892,21.572
s1906,400,Catholic,0.87,-0.939,0,0.518,p603,No,Female,1.292,17.926
s1906,400,Catholic,0.87,-0.939,0,0.518,p604,Yes,Male,0.282,-1.603
s1906,400,Catholic,0.87,-0.939,0,0.518,p605,No,Male,0.102,23.231
s1906,400,Catholic,0.87,-0.939,0,0.518,p606,No,Female,1.012,10.257
s1906,400,Catholic,0.87,-0.939,0,0.518,p607,No,Female,-0.048,20.194
s1906,400,Catholic,0.87,-0.939,0,0.518,p608,No,Female,1.012,16.312
s1906,400,Catholic,0.87,-0.939,0,0.518,p609,No,Male,0.412,17.127
s1906,400,Catholic,0.87,-0.939,0,0.518,p610,No,Male,-0.188,20.66
s1909,1357,Public,0.45,0.875,0,0.254,p611,No,Male,0.482,12.165
s1909,1357,Public,0.45,0.875,0,0.254,p612,No,Female,0.272,18.478
s1909,1357,Public,0.45,0.875,0,0.254,p613,No,Female,-1.288,7.892
s1909,1357,Public,0.45,0.875,0,0.254,p614,No,Male,0.762,8.645
s1909,1357,Public,0.45,0.875,0,0.254,p615,No,Female,0.642,17.342
s1909,1357,Public,0.45,0.875,0,0.254,p616,No,Male,1.172,8.357
s1909,1357,Public,0.45,0.875,0,0.254,p617,No,Female,0.182,13.907
s1909,1357,Public,0.45,0.875,0,0.254,p618,No,Male,0.972,23.096
s1909,1357,Public,0.45,0.875,0,0.254,p619,No,Male,-0.028,7.539
s1909,1357,Public,0.45,0.875,0,0.254,p620,No,Male,1.022,23.286
s1909,1357,Public,0.45,0.875,0,0.254,p621,No,Female,0.892,14.593
s1909,1357,Public,0.45,0.875,0,0.254,p622,No,Male,-0.018,22.053
s1909,1357,Public,0.45,0.875,0,0.254,p623,No,Male,-0.478,12.5
s1909,1357,Public,0.45,0.875,0,0.254,p624,No,Male,1.512,23.93
s1909,1357,Public,0.45,0.875,0,0.254,p625,No,Female,-0.138,4.605
s1909,1357,Public,0.45,0.875,0,0.254,p626,No,Female,-0.718,15.322
s1909,1357,Public,0.45,0.875,0,0.254,p627,No,Male,-0.738,5.69
s1909,1357,Public,0.45,0.875,0,0.254,p628,No,Female,-0.148,18.638
s1909,1357,Public,0.45,0.875,0,0.254,p629,No,Female,0.892,17.06
s1909,1357,Public,0.45,0.875,0,0.254,p630,No,Male,0.532,19.385
s1909,1357,Public,0.45,0.875,0,0.254,p631,No,Male,-0.178,17.416
s1909,1357,Public,0.45,0.875,0,0.254,p632,No,Male,-0.118,20.664
s1909,1357,Public,0.45,0.875,0,0.254,p633,No,Female,0.312,22.585
s1909,1357,Public,0.45,0.875,0,0.254,p634,No,Male,-0.258,16
s1909,1357,Public,0.45,0.875,0,0.254,p635,No,Male,0.682,7.327
s1909,1357,Public,0.45,0.875,0,0.254,p636,No,Male,0.332,12.279
s1909,1357,Public,0.45,0.875,0,0.254,p637,No,Male,1.362,8.132
s1909,1357,Public,0.45,0.875,0,0.254,p638,No,Female,-0.968,4.967
s1942,959,Public,0.78,0.159,0,0.688,p639,No,Female,0.802,16.387
s1942,959,Public,0.78,0.159,0,0.688,p640,No,Female,1.072,24.993
s1942,959,Public,0.78,0.159,0,0.688,p641,No,Female,0.702,21.084
s1942,959,Public,0.78,0.159,0,0.688,p642,Yes,Male,0.922,22.337
s1942,959,Public,0.78,0.159,0,0.688,p643,No,Male,1.372,12.398
s1942,959,Public,0.78,0.159,0,0.688,p644,No,Male,0.412,24.041
s1942,959,Public,0.78,0.159,0,0.688,p645,No,Male,1.162,23.856
s1942,959,Public,0.78,0.159,0,0.688,p646,No,Male,-0.568,20.514
s1942,959,Public,0.78,0.159,0,0.688,p647,No,Female,1.282,23.023
s1942,959,Public,0.78,0.159,0,0.688,p648,No,Female,0.052,11.015
s1942,959,Public,0.78,0.159,0,0.688,p649,No,Male,0.552,15.63
s1942,959,Public,0.78,0.159,0,0.688,p650,No,Female,1.052,23.613
s1942,959,Public,0.78,0.159,0,0.688,p651,No,Female,1.192,16.903
s1942,959,Public,0.78,0.159,0,0.688,p652,No,Male,0.312,13.926
s1942,959,Public,0.78,0.159,0,0.688,p653,No,Male,1.152,17.344
s1942,959,Public,0.78,0.159,0,0.688,p654,No,Female,0.212,20.979
s1942,959,Public,0.78,0.159,0,0.688,p655,No,Male,0.902,11.204
s1942,959,Public,0.78,0.159,0,0.688,p656,No,Male,1.032,22.116
s1942,959,Public,0.78,0.159,0,0.688,p657,No,Female,0.002,9.468
